Year,EmployerName,Position,RegularPay,TotalWages
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,170692,275874
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,241700,315495
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,254667,310911
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,152367,152367
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,148217,148217
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,150350,171506
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,76200,76200
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,159433,256047
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,144133,160500
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,199867,267967
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,150850,150850
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,149950,149950
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,154608,174021
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,235583,314550
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,152017,237645
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,154267,274170
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,158650,158650
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,150617,166519
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,141350,153191
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,136842,136842
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,155667,188535
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,174033,159625
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,167917,270298
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,149433,149433
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,106150,176310
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,152850,209551
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,155250,243223
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,165625,242856
2024,"University of California, Riverside",Associatec Prof-Ay-B/E/E,142692,142692
2024,"University of California, Riverside",Associatec Prof-Fy,38392,38392
2024,"University of California, Riverside",Associatec Prof-Hcomp,178439,236433
2024,"University of California, Riverside",Associatec Prof-Hcomp,174717,174717
2024,"University of California, Riverside",Clin Prof-Vol,0,3640
2024,"University of California, Riverside",Clin Prof-Vol,0,1300
2024,"University of California, Riverside",Clin Prof-Vol,0,7898
2024,"University of California, Riverside",Clin Prof-Vol,0,260
2024,"University of California, Riverside",Clin Prof-Vol,0,2940
2024,"University of California, Riverside",Clin Prof-Vol,0,4500
2024,"University of California, Riverside",Clin Prof-Vol,0,7540
2024,"University of California, Riverside",Clin Prof-Vol,0,260
2024,"University of California, Riverside",Clin Prof-Vol,0,5103
2024,"University of California, Riverside",Clin Prof-Vol,0,250
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,520
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,4000
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,2000
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,4000
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,2000
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,3500
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,1500
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,2500
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,750
2024,"University of California, Riverside",Hs Assistant Clin Prof-Fy,0,2500
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,119217,156617
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,63496,98528
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,42666,69824
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,104657,175258
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,136228,314284
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,160250,381272
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,127464,231563
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,114121,139121
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,143967,213824
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,0,28000
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,148937,276412
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,143862,263162
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,0,996
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,118862,153917
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,136229,304800
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,22267,42667
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,37227,91361
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,31258,76224
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,87135,177438
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,128850,219801
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,90267,147300
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,131274,226567
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,152313,257700
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,141964,228411
2024,"University of California, Riverside",Hs Assistant Clin Prof-Hcomp,104278,163460
2024,"University of California, Riverside",Hs Associatec Clin Prof-Fy,0,500
2024,"University of California, Riverside",Hs Associatec Clin Prof-Fy,0,3000
2024,"University of California, Riverside",Hs Associatec Clin Prof-Fy,0,4000
2024,"University of California, Riverside",Hs Associatec Clin Prof-Fy,0,260
2024,"University of California, Riverside",Hs Associatec Clin Prof-Fy,0,1000
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,149912,283717
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,206885,479134
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,164001,326750
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,42062,93777
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,48630,98630
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,169768,359017
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,141893,228798
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,195450,261350
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,169907,325984
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,141726,267066
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,143853,161025
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,136282,263465
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,162075,226495
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,160167,308217
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,166512,396384
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,157786,267347
2024,"University of California, Riverside",Hs Associatec Clin Prof-Hcomp,164135,333889
2024,"University of California, Riverside",Hs Clin Prof-Fy,0,5000
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,203507,382642
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,115097,125400
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,179121,279600
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,126477,189183
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,160675,171092
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,29680,51600
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,106192,143692
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,266383,358800
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,125082,151490
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,98997,126152
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,10000,117678
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,168506,429601
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,173835,225814
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,179565,206308
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,180658,246433
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,21900,39647
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,118967,118967
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,150735,209566
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,187408,219488
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,209555,423550
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,163619,229493
2024,"University of California, Riverside",Hs Clin Prof-Hcomp,30639,60169
2024,"University of California, Riverside",Prof In Res-Fy,136650,136650
2024,"University of California, Riverside",Prof Of Clin-Hcomp,205750,323750
2024,"University of California, Riverside",Prof Of Clin-Hcomp,156501,285895
2024,"University of California, Riverside",Prof Of Clin-Hcomp,231452,398750
2024,"University of California, Riverside",Prof Of Clin-Hcomp,238959,258383
2024,"University of California, Riverside",Prof Of Teach-Ay,149750,153750
2024,"University of California, Riverside",Prof Of Teach-Ay,168050,198095
2024,"University of California, Riverside",Prof Of Teach-Ay-B/E/E,91058,91058
2024,"University of California, Riverside",Prof Of Teach-Ay-B/E/E,91058,91058
2024,"University of California, Riverside",Prof-Ay,129280,147547
2024,"University of California, Riverside",Prof-Ay,147433,159359
2024,"University of California, Riverside",Prof-Ay,267133,267133
2024,"University of California, Riverside",Prof-Ay,213983,213983
2024,"University of California, Riverside",Prof-Ay,227850,227850
2024,"University of California, Riverside",Prof-Ay,247133,247133
2024,"University of California, Riverside",Prof-Ay,229450,229450
2024,"University of California, Riverside",Prof-Ay,251767,251767
2024,"University of California, Riverside",Prof-Ay,168849,168849
2024,"University of California, Riverside",Prof-Ay,171483,171483
2024,"University of California, Riverside",Prof-Ay,97767,97767
2024,"University of California, Riverside",Prof-Ay,146182,146182
2024,"University of California, Riverside",Prof-Ay,115891,115891
2024,"University of California, Riverside",Prof-Ay,151317,151317
2024,"University of California, Riverside",Prof-Ay,184783,184783
2024,"University of California, Riverside",Prof-Ay,144183,144183
2024,"University of California, Riverside",Prof-Ay,143542,143792
2024,"University of California, Riverside",Prof-Ay,144167,144167
2024,"University of California, Riverside",Prof-Ay,137031,137031
2024,"University of California, Riverside",Prof-Ay,155725,155725
2024,"University of California, Riverside",Prof-Ay,200833,226451
2024,"University of California, Riverside",Prof-Ay,161583,175476
2024,"University of California, Riverside",Prof-Ay,88375,114130
2024,"University of California, Riverside",Prof-Ay,156867,157867
2024,"University of California, Riverside",Prof-Ay,235225,235225
2024,"University of California, Riverside",Prof-Ay,160083,160083
